$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<MainMemory
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1669.2
0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1692.0
0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1683.6
0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1694.0
0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1635.6
1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1710.0
0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1634.4
0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1655.6
0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1633.2
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1728.4
0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1740.0
0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1644.0
0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1696.8
0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1737.6
0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1681.2
0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1752.8
1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1702.4
0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1706.0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1589.6
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1593.2
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1623.6
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1629.2
0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1614.0
0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1648.4
0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1599.2
0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1647.2
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1593.6
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1664.8
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1608.8
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1584.0
0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1602.4
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1632.4
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1638.4
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1624.4
0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1649.2
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1660.0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1685.6
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1684.8
1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1680.8
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1696.8
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1661.6
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1687.2
0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1680.8
0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1708.4
0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1679.6
0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1696.8
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1668.0
0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1685.6
0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1726.0
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1730.8
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1729.2
0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1725.6
0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1736.8
0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1600.8
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1604.8
0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1628.0
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1630.0
0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1615.2
0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1653.6
0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1615.2
1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1742.4
0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1655.6
0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1677.6
0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1688.0
0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1692.4
0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1692.4
0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1691.2
0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1733.2
0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1683.6
0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1735.2
0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1618.4
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1649.6
0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1608.8
0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1622.8
0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1642.4
0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1672.0
0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1689.2
0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1685.2
0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1668.4
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1630.0
0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1620.0
0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1693.2
1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1722.4
0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1692.8
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1637.6
0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1741.2
0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1650.8
0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1752.8
0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1580.8
0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1572.4
0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1604.4
0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1628.8
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1600.0
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1659.6
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1618.8
0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1603.2
0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1626.0
0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1580.4
0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1574.0
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1592.4
0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1598.8
0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1610.4
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1615.6
0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1627.6
0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1636.4
0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1715.2
1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1719.6
0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1642.8
0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1581.2
0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1604.4
0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1620.8
0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1619.6
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1588.0
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1632.0
0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1601.2
0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1637.6
0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1585.6
1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1659.6
0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1598.4
0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1583.2
0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1607.6
0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1633.2
0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1630.0
0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1639.2
0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1644.8
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1620.4
0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1638.0
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1645.6
1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1682.4
0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1677.2
0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1615.2
0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1672.4
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1642.0
0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1672.0
0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1638.8
0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1645.2
0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1655.2
0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1652.4
0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1681.2
1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1664.0
0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1698.8
0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1680.8
0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1712.8
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1628.8
0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1634.8
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1644.4
0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1642.0
0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1625.6
0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1679.6
0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1639.2
1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1665.6
0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1654.0
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1638.4
0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1624.4
0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1655.2
0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1644.4
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1656.4
0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1688.0
0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1689.6
0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1707.6
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2078.4
1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1734.4
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2096.4
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2092.4
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2104.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2118.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2124.4
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2108.0
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2116.0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2095.2
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2108.0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2128.0
1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1739.2
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2130.8
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2099.2
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2129.2
0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2112.8
0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2132.8
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2084.0
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2104.0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2096.4
0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2104.8
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2085.2
1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1750.0
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2097.6
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2107.2
0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2104.0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2106.8
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2123.2
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2129.6
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2147.6
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2114.8
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2122.0
0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2124.0
1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1750.8
0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2136.0
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2131.2
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2144.0
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2162.8
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2147.2
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2181.6
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2222.4
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2202.0
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2186.8
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2106.0
1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1661.6
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2130.0
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2167.2
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2217.2
0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2153.2
0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2226.8
0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2160.0
0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2179.2
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2134.0
0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2158.0
0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2213.2
0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1641.2
1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1675.6
0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2149.6
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2158.4
0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2138.8
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2164.8
0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,2157.2
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2230.0
0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2229.2
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,2237.6
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,2224.0
0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2226.4
1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1729.6
0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,2232.4
0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2236.8
0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,2237.6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2076.8
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2079.6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2064.0
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2102.8
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2111.6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2117.6
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2122.8
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1746.8
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2120.0
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2082.4
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2083.6
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2116.8
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2115.2
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2092.8
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2133.6
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2096.0
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2136.8
0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2106.8
1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1679.2
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2118.0
0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2116.8
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2130.4
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2116.0
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2116.8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2134.8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2132.0
0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2144.8
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2145.6
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2129.6
1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1734.4
0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2163.2
0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2144.8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2162.4
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2160.8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2177.6
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2080.4
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2082.0
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2072.4
0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2097.6
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2090.4
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1685.2
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2116.4
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2120.4
0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2128.4
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2126.8
0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2120.8
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2141.6
0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,2166.8
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2125.2
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2163.2
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2144.0
1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1758.0
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2153.2
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2106.0
0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2100.8
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2114.4
0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2116.0
0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2126.8
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2126.8
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,2150.0
0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2139.6
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2123.6
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1641.6
0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2144.8
0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,2126.0
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2162.0
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2118.0
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,2146.8
0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2140.8
0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,2181.2
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2080.0
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2094.8
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2092.4
1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1659.2
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2120.4
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2109.6
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2122.0
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2113.6
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2118.0
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2094.0
0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,2108.4
0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2115.6
0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2141.2
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2100.0
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1669.2
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2148.8
0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2128.8
0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,2151.2
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2100.4
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2119.6
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2112.4
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,2119.6
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2102.8
0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,2112.4
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,2109.6
0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1701.2
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1676.0
0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,2105.2
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2104.4
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2129.6
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2109.6
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2138.4
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2124.4
0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,2135.6
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,2126.4
