$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14427.0
1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14772.0
0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14422.5
1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14728.0
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14480.0
0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14503.5
1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14482.0
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14502.5
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14483.5
1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14482.5
0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14616.5
1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14479.5
0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14421.5
0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14430.0
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,14514.5
1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,14425.0
0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14359.0
1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14556.0
0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14853.5
1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14394.5
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14426.5
0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14443.0
1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14419.5
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15161.5
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14400.0
1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14464.5
0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14409.5
1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14995.5
0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14442.5
0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14468.0
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14468.0
1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,14422.0
0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,14476.5
1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,14492.0
0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,14457.0
1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,14624.5
0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,14407.5
0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,14381.0
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,14471.0
1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,14470.5
0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,14750.5
1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,14745.0
0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14468.0
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14374.0
0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,14490.5
0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14420.0
1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,14476.5
1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14501.5
0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,14431.5
1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,14375.0
0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,14515.5
1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,14514.0
0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14472.0
0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14505.5
1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14410.0
1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14656.5
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,14536.5
1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,14454.0
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,14516.5
1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,14514.5
0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,14460.0
0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,14347.5
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,15509.0
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,15056.0
0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,15292.0
1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,15186.0
0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,15550.0
1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,15097.0
0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,15331.0
0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,15166.0
1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,15275.0
1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,15034.0
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,15119.0
1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,15119.0
0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,15095.0
1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,14846.0
0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,15073.0
0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,15605.0
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,15538.0
1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,14943.0
0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,15304.0
1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,15028.0
0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,14357.0
1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,15724.0
0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14372.5
0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14844.5
1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14857.5
1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,14416.0
0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14596.5
1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14640.0
0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,15467.0
1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,15273.0
0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14445.0
0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,14472.0
1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,14405.5
1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,14464.0
0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14484.0
1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14740.0
0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14484.0
1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14476.0
0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14558.0
0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14850.0
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14601.5
1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14497.0
0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,14405.5
1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,14428.0
0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14395.0
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14405.5
0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,14489.5
0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14448.0
1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,14734.0
1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14373.5
0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14407.0
1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14401.5
0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14567.5
1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,14623.0
0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,14380.0
0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,14534.5
1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,15039.0
1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,14392.5
0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14536.0
1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14497.0
0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14388.0
1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14400.0
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14569.0
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14609.5
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,14595.0
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,14416.5
0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14421.0
1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14471.5
0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14446.5
1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14583.5
0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14498.5
0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14427.5
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14468.0
1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14472.0
0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14594.5
1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14439.0
0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14736.0
1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14750.5
0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14449.5
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14636.0
1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,14574.0
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,14524.0
0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14428.5
1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14457.5
0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14723.0
1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14421.0
0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14361.5
0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14507.5
1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14597.0
1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,14333.5
0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,14284.5
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,14632.0
0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,14752.0
1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,14490.5
0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,14590.0
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,14474.0
1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,14533.5
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,15149.5
0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14762.0
1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14360.0
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14486.0
1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14992.5
0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,14511.0
0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,14471.5
1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,14962.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,14386.5
0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14404.5
1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14405.0
0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14903.5
1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14470.5
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14384.0
0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14412.5
1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14447.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14274.5
0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14366.5
1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14709.5
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14423.5
1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14478.0
0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14828.0
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14616.0
1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14905.5
1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14517.0
0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14543.5
1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14451.0
0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,14684.0
1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,14428.5
0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14451.0
0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,14573.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14892.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,14467.5
0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14556.5
1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14850.5
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14544.0
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,14427.5
0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,14477.0
0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,14435.0
1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,14461.5
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,15407.5
0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14491.5
1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14428.0
0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14526.5
1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14718.5
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14726.0
0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14483.5
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,14838.0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,14536.5
0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14428.0
1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14371.0
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15268.5
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,14514.0
0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14519.0
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14490.0
1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14660.0
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,14440.0
0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14574.0
1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14861.0
0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,14463.5
1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,14503.5
0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14280.0
0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,15055.0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,14463.0
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,14746.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,14443.5
1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,14506.0
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,14364.5
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,14436.0
0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14739.5
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14301.5
1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14784.5
1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14741.0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14812.5
1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14504.0
0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14508.5
1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14522.0
0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14534.5
0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14795.0
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14555.5
1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14372.0
0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,14422.5
1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,14428.5
0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,15364.0
1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,14456.0
0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14576.5
0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14797.5
1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14764.0
1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,14458.5
0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14573.5
1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14502.5
0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14919.0
1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14474.0
0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14709.5
0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14400.0
1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,14338.5
1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,14498.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14586.5
1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14449.0
0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14748.5
1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14317.5
0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14737.5
0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14477.0
1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14306.5
1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14385.5
0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14822.0
1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14373.0
0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14534.5
1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14573.0
0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14441.5
0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14376.0
1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,14449.5
1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,14470.0
0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14472.0
1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14582.0
0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14512.5
1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14444.0
0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14750.5
0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14500.0
1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14855.0
1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,14464.0
0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14506.5
1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14521.0
0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14491.0
1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14421.5
0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14395.0
0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14463.5
1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14416.5
1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,14513.5
0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,14542.5
1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,14336.5
0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,14494.0
1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,14507.5
0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,14555.0
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,15029.5
1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,14460.0
1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,14419.0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,14434.5
1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,14437.0
0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,14392.5
1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,14333.5
0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,14500.0
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,14297.0
1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,14398.0
1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,14434.5
0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,14911.0
1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,14595.0
0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,14543.5
1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,14455.0
0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,14418.5
0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,14412.5
1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,14472.5
1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,14367.5
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,14581.5
1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,14461.5
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,14695.5
1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,14406.0
0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,14427.0
0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,14362.0
1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,14991.5
1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,14401.0
0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,14404.5
1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,14505.0
